epoch,loss_d,loss_d_total,loss_d_real,loss_d_fake,loss_g,d_real,d_fake
1,0.6931281313300133,1.3862562626600266,0.6931487917900085,0.6931074634194374,0.6931820139288902,0.4999989792704582,0.4999801367521286
