epoch,loss_d,loss_d_total,loss_d_real,loss_d_fake,loss_g,d_real,d_fake
1,0.6936740875244141,1.3873481750488281,0.6763561069965363,0.7109920382499695,0.6834854334592819,0.5109249204397202,0.5086414217948914
