epoch,loss_d,loss_d_total,loss_d_real,loss_d_fake,loss_g,d_real,d_fake
27,0.36158747181296347,0.7231749436259269,0.47949799984693525,0.24367694020271302,1.622268128991127,0.8206132107507438,0.20861878680065274
28,0.40077309653162957,0.8015461930632591,0.519350890815258,0.28219529867172244,1.679157937169075,0.8292896541627124,0.2338408249989152
29,0.37596140503883363,0.7519228100776673,0.47423758029937746,0.2776852276921272,1.5662411618232728,0.7972965161129832,0.2274685450363904
30,0.4907641568779945,0.981528313755989,0.6063577657938004,0.3751705518364906,1.5362934648990632,0.7694228018983267,0.295453862156719
31,0.5773266564309597,1.1546533128619194,0.5349339362978935,0.6197193798422813,1.0057086005806923,0.7801229307428003,0.3992958943173289
32,0.6047207348048687,1.2094414696097373,0.6158775666356087,0.5935639017820358,1.0609550350904464,0.6738683255761861,0.40937826251611115
33,0.5614035867154599,1.1228071734309197,0.6067453983426094,0.5160617768764496,0.97404057264328,0.63442403588444,0.3847202718257904
34,0.5659467199444771,1.1318934398889542,0.5750064212083816,0.5568870204687119,0.9279179126024246,0.6956759579665959,0.4046279407851398
35,0.6316846191883088,1.2633692383766175,0.5970732960104942,0.6662959402799606,0.8251725304126739,0.6711303933267482,0.4687628461420536
36,0.5719354555010796,1.1438709110021592,0.6186944699287414,0.5251764479279518,0.9454023429751396,0.6235064397007227,0.38355146154761316
37,0.6539411279559135,1.307882255911827,0.66236163854599,0.6455206197500228,0.9812718090415001,0.5991018903488293,0.4517137513309717
38,0.6125108727812767,1.2250217455625534,0.5874556252360343,0.6375661221146584,0.8360183879733085,0.6310466128587723,0.45807777374982833
39,0.5954446411132812,1.1908892822265624,0.5739024192094803,0.6169868621230126,0.8401216211915016,0.641907371301204,0.4421638076007366
40,0.5702970445156097,1.1405940890312194,0.6022767886519432,0.538317300081253,0.879953339099884,0.6144018296897411,0.4031604697555304
41,0.5240100023150444,1.0480200046300887,0.5704842519760132,0.47753575176000596,1.0953401798009872,0.6622768955677748,0.3667762269824743
42,0.6113586217164994,1.2227172434329987,0.6634593424201012,0.5592578983306885,0.9891942596435547,0.6304950653202832,0.40357676938176157
43,0.6031626673042774,1.2063253346085547,0.6490491342544555,0.5572761994600296,0.8916176348924637,0.581823306530714,0.409772382825613
44,0.5843348045647144,1.1686696091294289,0.640066672861576,0.5286029359698295,1.0260240897536277,0.5984554810076952,0.390417435541749
45,0.6059230417013168,1.2118460834026337,0.6309474533796311,0.5808986327052117,0.9192031788825988,0.5978699330985546,0.4136083510145545
46,0.5407828271389008,1.0815656542778016,0.5604321372509002,0.5211335125565529,1.0116308188438417,0.6578639455139637,0.3888988123089075
47,0.5739446264505387,1.1478892529010774,0.6336053711175919,0.5142838814854622,1.01424632281065,0.6321877419762313,0.3794790458679199
48,0.47947233244776727,0.9589446648955345,0.5428540861606598,0.4160905766487122,1.3256415182352066,0.6955642856657505,0.3062552740238607
49,0.6015917558968067,1.2031835117936134,0.6158403956890106,0.5873431178927422,1.060794171988964,0.6680642296094448,0.4011462848586962
50,0.5721635819971561,1.1443271639943122,0.6386579123139381,0.5056692472100258,1.0832126891613008,0.6218441348616034,0.37235700137913225
51,0.5763213181495667,1.1526426362991333,0.6168484735488892,0.5357941636443138,1.005360912680626,0.6293266344815492,0.38924076221883297
52,0.5682083754241467,1.1364167508482934,0.6491536843776703,0.487263063788414,1.0491132375597954,0.6365996830537916,0.3569822162017226
53,0.5354299396276474,1.0708598792552948,0.5495774000883102,0.5212824720144272,1.0926141169667245,0.6710780741274357,0.3821047453582287
54,0.5250608068704605,1.050121613740921,0.5959392377734184,0.4541823750734329,1.1788318538665772,0.6299876051396132,0.3510616017505527
55,0.4977968291938305,0.995593658387661,0.5403283303976059,0.4552653330564499,1.1154475814104081,0.6773331486433745,0.34936555806547404
56,0.5621014423668385,1.124202884733677,0.5942273238301277,0.5299755623936653,1.066854692697525,0.6481579443998635,0.38157918624579906
57,0.5435304990410805,1.087060998082161,0.6129584962129593,0.474102500975132,1.2385261750221253,0.6238702360540629,0.35514399237930777
58,0.5200890526175499,1.0401781052350998,0.5803743982315064,0.4598037078976631,1.0639758840203286,0.668238050416112,0.35277647130191325
59,0.6059269885718822,1.2118539771437644,0.6704862028360367,0.5413677763938903,1.1474994650483132,0.6323278559371829,0.3935574558377266
60,0.590670023560524,1.181340047121048,0.6583520424365997,0.5229880040884018,1.1218745037913322,0.611657528206706,0.3764239011704922
61,0.5069414769113064,1.0138829538226128,0.5824068921804428,0.43147606194019317,1.321373681128025,0.6680457350611687,0.31796897772699595
62,0.5332594613730908,1.0665189227461815,0.54135312885046,0.5251657974720001,1.0840019497275353,0.6674281455948949,0.3830289812013507
63,0.5206398764252662,1.0412797528505324,0.5689892032742501,0.47229055404663084,1.2501155087351798,0.6537893612682819,0.354572862200439
64,0.49855871245265004,0.9971174249053001,0.5737062567472457,0.423411169052124,1.096081492304802,0.6830053062411026,0.32200533721596003
65,0.5675166383385658,1.1350332766771316,0.6533750352263451,0.48165824234485627,1.1358524987101555,0.6696732554957271,0.34685917634516955
66,0.5488872580230236,1.0977745160460473,0.6092705383896828,0.48850397765636444,1.1664721450209619,0.6564844145998359,0.35484832225367424
67,0.5475710697472096,1.0951421394944192,0.5786141029000282,0.5165280389785767,0.9591846844553947,0.6595880465954542,0.37416989978402854
68,0.5168867768347263,1.0337735536694526,0.6100429061055184,0.42373065143823624,1.1438538095355033,0.671866701953113,0.3235939598456025
69,0.5055800126492977,1.0111600252985955,0.5848962339758873,0.42626378804445264,1.2070767083764076,0.6680408876016736,0.3145766890980303
70,0.5576967649161816,1.1153935298323632,0.6286854547262192,0.4867080733180046,1.109488409757614,0.6794173940271139,0.34904444000683726
71,0.552913586050272,1.105827172100544,0.6359477943181991,0.4698793733119965,1.1063002207875252,0.6373245219513773,0.35986000068485735
72,0.5364963720738888,1.0729927441477776,0.6380035054683685,0.43498924255371096,1.0437565335631371,0.683549166098237,0.3319485592469573
73,0.5663115125894547,1.1326230251789093,0.6258669081330299,0.5067561158537864,0.959219318330288,0.6502332976460456,0.38104383751749993
74,0.5839654880762101,1.1679309761524201,0.6728909409046173,0.4950400376319885,1.0071788570284843,0.6701748297177255,0.3670817797631025
75,0.5642929999530315,1.128585999906063,0.6257652732729911,0.5028207275271416,1.029530947804451,0.6487047572806478,0.377050067037344
76,0.5754498478770256,1.1508996957540512,0.6187937420606613,0.5321059560775757,0.9586344748735428,0.644001253284514,0.4021870639920235
77,0.5898835855722427,1.1797671711444855,0.7096313193440438,0.4701358464360237,1.013359408080578,0.6090386314690113,0.36365133672952654
78,0.5211804485321045,1.042360897064209,0.5812186279892921,0.46114226698875427,1.046745325922966,0.6756553434580564,0.359834753125906
79,0.582653666883707,1.165307333767414,0.6769392719864845,0.48836805880069734,1.0255245527625083,0.6510145456343889,0.37057161949574946
80,0.5570309829711914,1.1140619659423827,0.61347482919693,0.5005871403217316,0.9593774455785752,0.6696413096040488,0.38326048538088797
81,0.5656237211823464,1.1312474423646928,0.5931651791930199,0.5380822664499283,0.8850430938601493,0.6694493174552918,0.4063678283989429
82,0.5523476269841194,1.1046952539682389,0.6742645525932311,0.4304306992888451,1.1536859890818596,0.6349934250116348,0.3328751428797841
83,0.5390582183003425,1.078116436600685,0.5886221501231194,0.48949428588151933,1.0149799433350564,0.6565772469341755,0.3746049114316702
84,0.5676703560352325,1.135340712070465,0.6503292700648308,0.48501144647598265,0.9963429653644562,0.6441895136237145,0.36676228493452073
85,0.5453778021037579,1.0907556042075157,0.640529408454895,0.4502262011170387,1.1107460409402847,0.6518288968503475,0.3504439095407724
86,0.5545490805804729,1.1090981611609458,0.6570409572124482,0.45205720126628873,1.0763172924518585,0.6452643935382366,0.35327036030590536
87,0.5526305159926415,1.105261031985283,0.6368585285544396,0.4684025076031685,1.0029214030504228,0.6323698161542416,0.3632997669279575
88,0.5467343638837338,1.0934687277674675,0.6262425449490547,0.46722617208957673,1.0040294066071511,0.6374469682574272,0.36521948531270026
89,0.5567378804087639,1.1134757608175279,0.6637634700536728,0.44971228897571563,1.0062965545058251,0.636952448040247,0.35090511409565806
90,0.5313851645588875,1.062770329117775,0.6411127912998199,0.4216575381159782,1.1404254978895187,0.6377556815743446,0.3300158907845616
91,0.5588031822443008,1.1176063644886016,0.6981389540433883,0.4194674155116081,1.0598160707950592,0.6551737453043461,0.3330991372466087
92,0.5108596386015415,1.021719277203083,0.5477642360329628,0.4739550438523292,1.0484928750991822,0.6810189612209797,0.366169847920537
93,0.5130156886577606,1.0260313773155212,0.6507792356610298,0.3752521452307701,1.3242713505029677,0.644926171861589,0.29727864015847444
94,0.5043861508369446,1.0087723016738892,0.6506076446175575,0.3581646549701691,1.279958462715149,0.653893064185977,0.2897403221577406
95,0.5210226354002953,1.0420452708005905,0.5980036333203316,0.4440416398644447,1.096543859243393,0.6648001427203417,0.3438998086005449
96,0.5597151556611061,1.1194303113222122,0.6696968322992325,0.44973348438739774,1.123916780948639,0.642825852110982,0.34514864057302475
97,0.5693650372326374,1.1387300744652749,0.6860056382417679,0.4527244368195534,1.0950537109375,0.6446684764698147,0.3509577833861113
98,0.5694389736652374,1.1388779473304749,0.7323805579543113,0.40649738609790803,1.0916015589237213,0.6261564077064395,0.32277517748996615
99,0.5684797894954682,1.1369595789909364,0.6440822905302048,0.4928772875666618,0.9722117155790329,0.6194853164255619,0.37909886792302133
100,0.5780616849660873,1.1561233699321747,0.6973279649019242,0.4587954020500183,1.129035346210003,0.6232807142287493,0.34830866288393736
101,0.5223979380726814,1.0447958761453628,0.5911535939574242,0.4536422801017761,0.9390578505396843,0.6912804161012173,0.3563148957490921
102,0.5618159450590611,1.1236318901181221,0.6574401918053627,0.46619170129299164,1.0727289336919785,0.6409364948421716,0.36053020671010017
103,0.5731451359391212,1.1462902718782424,0.7004781529307366,0.4458121159672737,1.0701544827222824,0.6250131588429213,0.3515904276072979
104,0.5696910214424133,1.1393820428848267,0.6629954332113266,0.4763866090774536,0.9999521654844284,0.6095525448769331,0.3708497390151024
105,0.5809926983714103,1.1619853967428206,0.6503336319327354,0.5116517689824104,1.0144327336549759,0.6452440445870161,0.39168791487813
106,0.5584007224440575,1.116801444888115,0.7170328375697136,0.3997686076164246,1.1159382763504981,0.6293982383608818,0.3215113709867001
107,0.5682695180177688,1.1365390360355376,0.6396591782569885,0.4968798616528511,1.0088124904036522,0.6470818399637938,0.37881875440478324
108,0.5496099101006985,1.099219820201397,0.6459645631909371,0.45325525909662245,0.9699660885334015,0.6498094204068184,0.35359800927340984
109,0.5705355069041252,1.1410710138082505,0.6808988392353058,0.46017217844724656,0.9994314712285995,0.6421193625032902,0.3591082066297531
110,0.5634955395758152,1.1269910791516304,0.6475063997507096,0.47948467582464216,0.9436676985025406,0.6340652838349342,0.36993592604994774
111,0.5727821832895279,1.1455643665790558,0.6621884381771088,0.4833759266138077,0.9492824530601501,0.6441854277253151,0.37329422160983083
112,0.550712440609932,1.101424881219864,0.6460225173830986,0.4554023677110672,0.9822322595119476,0.637987039834261,0.35967363268136976
113,0.5434854421019554,1.0869708842039107,0.619562811255455,0.4674080765247345,0.9378795725107193,0.6404917043447494,0.365279441177845
114,0.5392958950996399,1.0785917901992799,0.6506680715084076,0.42792371541261676,1.0721743792295455,0.6475252977013588,0.34005034163594244
115,0.5453476278483868,1.0906952556967735,0.6418673864006996,0.44882786601781843,1.0382939505577087,0.6392829567193985,0.3464516756683588
116,0.5435629327595234,1.0871258655190468,0.6299712949991226,0.4571545708179474,1.126175305247307,0.607446761354804,0.34976529616862534
117,0.49710367649793624,0.9942073529958725,0.5923667499423027,0.4018406063318253,1.1557009527087212,0.664075064510107,0.31311570532619953
118,0.5539999786019325,1.107999957203865,0.6135516729950905,0.4944482782483101,1.032583611905575,0.6471682012826204,0.37545628905296324
119,0.554616524875164,1.109233049750328,0.6390531507134437,0.47017989456653597,1.0137940007448196,0.6477869240939618,0.3671218729019165
120,0.5181956028938294,1.0363912057876588,0.5852163368463517,0.4511748680472374,1.0207244378328324,0.6886629058420658,0.35539149917662144
121,0.5604668855667114,1.1209337711334229,0.6928579467535019,0.4280758261680603,1.0603983348608017,0.623393000215292,0.33770864479243756
122,0.5044809392094612,1.0089618784189225,0.6038559699058532,0.4051059067249298,1.1314247590303421,0.6518182673305273,0.32621553912758827
123,0.5620701989531517,1.1241403979063034,0.7079681751132011,0.41617222607135773,1.1405930602550507,0.6234901899844408,0.3293874580413103
124,0.5446680524945259,1.0893361049890518,0.6260319873690605,0.46330411911010744,1.0040893512964248,0.6536956754699349,0.3588380312174559
125,0.5087312413752079,1.0174624827504157,0.672207523882389,0.3452549588680267,1.1924344378709792,0.6490214227885008,0.28260626271367073
126,0.5349590159952641,1.0699180319905282,0.6862703830003738,0.38364764660596845,1.2100555822253227,0.6261070185154677,0.2972849949169904
127,0.4786346660554409,0.9572693321108818,0.5574429282546043,0.3998264014720917,1.1807130378484727,0.6718315856158733,0.31804687350988387
128,0.4883581618964672,0.9767163237929344,0.5972693681716919,0.3794469574093819,1.2775211870670318,0.6640654590725898,0.3069364367611706
129,0.5233902299404144,1.0467804598808288,0.6173664754629136,0.42941397935152054,1.0912811380624772,0.6723768703639508,0.3350193867832422
130,0.5400430445373058,1.0800860890746116,0.637829166650772,0.442256920337677,1.139315714240074,0.6521042619645595,0.34404311776161195
131,0.48736717909574506,0.9747343581914901,0.650737330019474,0.3239970272779465,1.2081438708305359,0.6587092639505863,0.2703123929351568
132,0.4686859911680222,0.9373719823360444,0.5644597175717354,0.3729122680425644,1.2359675055742263,0.6881707540154457,0.2992693242430687
133,0.45521154478192327,0.9104230895638465,0.5670607298612594,0.34336235880851745,1.5269798254966735,0.6966953510791063,0.27125529330223797
134,0.46110997185111047,0.9222199437022209,0.5331318005919456,0.3890881446003914,1.2903314769268035,0.7318051088601351,0.307422828823328
135,0.4018366923928261,0.8036733847856522,0.5476221868395805,0.2560512000322342,1.894491857290268,0.7111597675085067,0.21211083200527356
136,0.34885595545172693,0.6977119109034539,0.45783099174499514,0.2398809164762497,1.6112287658452988,0.7837685208022594,0.20382945032790303
137,0.3376203715801239,0.6752407431602478,0.47037884503602984,0.2048618960380554,2.1344852089881896,0.784520603865385,0.16800206724903546
138,0.36987965777516363,0.7397593155503273,0.5144186824560165,0.22534063339233398,1.9854263639450074,0.757023720741272,0.18933685480616988
139,0.7599279589951038,1.5198559179902076,0.8625561177730561,0.6572997975349426,1.502969302535057,0.7287612682208419,0.4087361023039557
140,0.4282189367711544,0.8564378735423088,0.49054769188165664,0.3658901810646057,2.1719340315461158,0.7889036481827497,0.239148750344757
141,0.35235470563173293,0.7047094112634659,0.4082256343960762,0.2964837768673897,1.328392235636711,0.8169774308800697,0.25279351726174354
142,0.3707021453976631,0.7414042907953262,0.4494302073121071,0.2919740831851959,1.4807141464948654,0.8267083122953772,0.24711898803710938
143,0.3147997313737869,0.6295994627475738,0.39414443761110307,0.23545502483844757,1.5429579782485963,0.8608984807133675,0.2020844859443605
144,0.3809850512444973,0.7619701024889945,0.48556634187698366,0.2764037570357323,1.476288390159607,0.8254254565760494,0.22851135717704893
145,0.3563168954849243,0.7126337909698486,0.5023947924375534,0.21023899853229522,1.803874933719635,0.8241866763308644,0.17919701965525747
146,0.33892993822693823,0.6778598764538765,0.45948288291692735,0.2183769941329956,1.6881889551877975,0.8611058931052685,0.18885000418871642
147,0.34067595735192296,0.6813519147038459,0.4768258512020111,0.20452606439590454,1.9197304213047028,0.8529674852266907,0.17664592646993696
148,0.31252695962786675,0.6250539192557335,0.46379201352596283,0.16126190543174743,1.8349611043930054,0.8301690625399352,0.1438829736923799
149,0.3287031015753746,0.6574062031507492,0.49130110174417496,0.16610510170459747,1.916779967546463,0.8291409491002559,0.146948704989627
150,0.30570361971855164,0.6114072394371033,0.4532969442009926,0.15811029136180876,2.202840574383736,0.8473346699774266,0.13968097265809776
151,0.29594121009111407,0.5918824201822281,0.441010936498642,0.15087148427963257,2.1326850628852845,0.8473061075806618,0.13522869483567773
152,0.31901261672377584,0.6380252334475517,0.4856526634097099,0.1523725700378418,2.336452753543854,0.8574387402832508,0.13448776502162219
153,0.2848273468017578,0.5696546936035156,0.43115430474281313,0.13850038826465608,2.2266699516773225,0.8506337197124958,0.12443979610223323
154,0.3089885447919369,0.6179770895838738,0.4749803131818771,0.14299677580595016,2.125545442700386,0.8463818199932576,0.12672089163213968
155,0.27819628149271014,0.5563925629854203,0.41978395491838455,0.1366086083650589,2.4432020568847657,0.869896124303341,0.12256172963418066
156,0.27996692404150963,0.5599338480830193,0.42968562424182893,0.13024822413921355,2.251739192008972,0.8562408835068345,0.11911773164989427
157,0.23855716198682786,0.4771143239736557,0.3939811673760414,0.08313315629959106,2.9196128273010253,0.8662341991066933,0.07588997597835259
158,0.3257498113811016,0.6514996227622032,0.422381551861763,0.22911807119846345,1.9762876117229462,0.860912898182869,0.1930369525263086
159,0.3119713672995567,0.6239427345991134,0.4252223563194275,0.19872037708759308,2.074106869697571,0.8438193202018738,0.16848472478450277
160,0.33725550085306166,0.6745110017061233,0.5130021914839744,0.161508809030056,2.5439273619651797,0.8261880605644546,0.137908864786732
161,0.3152513565123081,0.6305027130246162,0.4491537374258041,0.1813489779829979,2.509303415417671,0.8717205642862246,0.1525199840508867
162,0.3862338624894619,0.7724677249789238,0.4614590722322464,0.3110086557269096,1.6211702686548233,0.8079610347002745,0.23978945599868895
163,0.4246174830198288,0.8492349660396576,0.5364668247103691,0.3127681413292885,1.7385044312477111,0.7641264339280315,0.24969202864915133
164,0.4464284698665142,0.8928569397330284,0.5490592232346535,0.3437977135181427,1.4580846494436264,0.7477331408113241,0.26332270820392295
165,0.4732316170632839,0.9464632341265679,0.5658009096980094,0.38066231936216355,1.5825251978635788,0.7464846559613943,0.28593252396036406
166,0.5354275514185428,1.0708551028370856,0.7032793998718262,0.36757570385932925,1.5772882291674615,0.699848726685159,0.2713342696987093
167,0.500847035497427,1.001694070994854,0.5397737354040146,0.4619203382730484,1.2559634038805962,0.7728039868548513,0.3378482203185558
168,0.4719574245810509,0.9439148491621018,0.6222845482826233,0.3216302987933159,1.4510087510943412,0.7099360750988126,0.24838274354115128
169,0.5770300076901913,1.1540600153803826,0.6839381948113441,0.47012181401252745,1.3499582839012145,0.7010763005353511,0.32414802295155826
170,0.49078736573457715,0.9815747314691543,0.5684404438734054,0.41313428699970245,1.4819053739309311,0.7401294283568859,0.30467551668407394
171,0.5075853705406189,1.0151707410812378,0.6022463992238045,0.41292434483766555,1.2444828796386718,0.6663490298390389,0.3189466902241111
172,0.4665631763637066,0.9331263527274132,0.6078801262378692,0.32524622917175294,1.4612373727560044,0.6959101784229279,0.2655252093076706
173,0.48778714805841444,0.9755742961168289,0.5969956487417221,0.37857864797115326,1.1188833007216454,0.6969516388326883,0.30232951626181603
174,0.4832636284828186,0.9665272569656372,0.5927918416261673,0.3737354165315628,1.2455094736814498,0.6723537322133779,0.2893342858925462
175,0.549703791886568,1.099407583773136,0.6644693338871002,0.4349382469058037,1.1211439627408981,0.6711540229618549,0.32887772750109434
176,0.5379202155768872,1.0758404311537744,0.704604465663433,0.37123596251010893,1.2468648862838745,0.6354368227720261,0.2991624880954623
177,0.4962340860068798,0.9924681720137596,0.6251319447159767,0.36733622908592223,1.292771298289299,0.6758423636108637,0.2907146668434143
178,0.4671185724437237,0.9342371448874474,0.5839717924594879,0.3502653601765633,1.263823782801628,0.6958170452713967,0.2836577546223998
179,0.4914925530552864,0.9829851061105728,0.6541018709540367,0.3288832348585129,1.2970528304576874,0.6527486316114665,0.2622426199633628
180,0.6175218661129475,1.235043732225895,0.750980271100998,0.4840634581446648,1.1397856482863427,0.6215759466215968,0.35298004299402236
181,0.5075938715040684,1.0151877430081369,0.580195144712925,0.43499260157346725,1.1758327609300614,0.6899233460426331,0.33563414759933946
182,0.517123632133007,1.034247264266014,0.611813802421093,0.4224334669113159,1.1452318680286409,0.6735031181573867,0.334372593909502
183,0.49592544272542,0.99185088545084,0.6568259564042092,0.3350249308347702,1.3650404942035674,0.6520336791872978,0.27218407997861505
184,0.4086022038757801,0.8172044077515602,0.5339671456813813,0.28323726236820224,1.4497075447440146,0.7387639340013266,0.23704216122627259
185,0.5110810385644435,1.022162077128887,0.6767552244663239,0.34540685534477233,1.8077332445979117,0.6667114929854869,0.2651266853581183
186,0.519763243496418,1.039526486992836,0.6002425593137741,0.4392839229106903,1.150065345466137,0.7146601389348507,0.32739668268710376
187,0.5509014220535755,1.101802844107151,0.6659076896309852,0.4358951544761658,1.2992699161171912,0.6648263098672033,0.32536867387592794
188,0.465193622559309,0.930387245118618,0.6276404637098313,0.30274678230285645,1.3005498677492142,0.6911709817685187,0.24858111665584148
189,0.5349938228726387,1.0699876457452775,0.6474174442887306,0.422570199072361,1.210021241903305,0.6690516668558121,0.32603229977190495
190,0.5349060939252377,1.0698121878504754,0.6826309096813202,0.38718127727508544,1.1702076995372772,0.646603067740798,0.30887865863740444
191,0.5219681449234486,1.0439362898468971,0.6417028829455376,0.4022334110736847,1.166522535085678,0.6547888500988484,0.3135557882487774
192,0.5122050099074841,1.0244100198149682,0.6020321071147918,0.422377909719944,1.0604794573783876,0.667390572577715,0.32952797174453735
193,0.5306212684512138,1.0612425369024276,0.6505602544546127,0.41068228721618655,1.1847140717506408,0.6593224124796688,0.3176328830420971
194,0.5746645827591419,1.1493291655182838,0.6879571986198425,0.46137196958065035,1.1416695675253867,0.6398344988189638,0.3532968438416719
195,0.5527965798974037,1.1055931597948074,0.679843102991581,0.42575006157159806,1.10543949842453,0.6425859947502613,0.3343045329302549
196,0.49729941204190253,0.9945988240838051,0.6177656480669975,0.3768331691622734,1.2929092395305632,0.6729815138876438,0.29437787245959046
197,0.5391359582543374,1.0782719165086747,0.6817214500904083,0.3965504640340805,1.0739426431059838,0.6457376284897327,0.3167841273546219
198,0.5314488093554973,1.0628976187109946,0.6413177847862244,0.4215798333287239,1.144761062860489,0.6501186177879572,0.33230131097137927
199,0.5211889761686325,1.042377952337265,0.678387810587883,0.36399014383554457,1.1806806135177612,0.6510529737919569,0.2916139531880617
200,0.5519509248435497,1.1039018496870994,0.6482966089248657,0.455605249106884,1.0762803930044174,0.6440996148437261,0.3544465723633766
201,0.5504684691131115,1.100936938226223,0.6917370581626892,0.4091998791694641,1.1037124335765838,0.634305825382471,0.3261902644485235
202,0.5190389157831669,1.0380778315663337,0.6590717950463295,0.37900603204965594,1.2053635585308076,0.6513081576675177,0.30392872214317324
203,0.5239458484947681,1.0478916969895362,0.6132120478153229,0.4346796554327011,1.0049039441347123,0.6668305639177561,0.34489143282175067
204,0.5652937009930611,1.1305874019861222,0.7235453760623932,0.407042022049427,1.0933673280477523,0.6190190951898694,0.3238545598089695
205,0.5489055925607681,1.0978111851215362,0.6620553401112557,0.43575584530830386,1.1800616228580474,0.6524634116142988,0.33595736503601076
206,0.47941779270768164,0.9588355854153633,0.553077986240387,0.4057575982809067,1.3235821029543877,0.7151253401488066,0.3111840697564185
207,0.542666093558073,1.085332187116146,0.6732596197724342,0.4120725694298744,1.1611468681693078,0.6399957178533078,0.321636242903769
208,0.5262898328900337,1.0525796657800675,0.6823968780040741,0.3701827847957611,1.2215553271770476,0.6192885175347328,0.29755514960736035
209,0.5801334361732006,1.1602668723464011,0.679238293170929,0.4810285824537277,1.017130116522312,0.6472541065514088,0.3699049523472786
210,0.5353380045294762,1.0706760090589524,0.6520235162973403,0.41865249663591386,1.1291080814599992,0.6545576190948487,0.3266967012733221
211,0.5350788213312626,1.0701576426625252,0.6621679228544235,0.40798972129821776,1.2460135194659232,0.6321270956099033,0.3210911270976067
212,0.4947793294489384,0.9895586588978768,0.6125362047553062,0.37702245712280275,1.1229504781961441,0.6638913583755494,0.3069507196545601
213,0.5317207890748977,1.0634415781497955,0.6058738473057746,0.4575677317380905,1.120665276348591,0.6663006834685803,0.3506258666887879
214,0.500634987950325,1.00126997590065,0.6600774270296097,0.3411925530433655,1.259892717897892,0.6575371074676514,0.27811762362718584
215,0.5212574167549611,1.0425148335099221,0.635507852435112,0.4070069870352745,1.1351194041967392,0.6478616284579038,0.3188524828106165
216,0.5172420910000801,1.0344841820001602,0.5978826880455017,0.4366014930605888,1.0979395037889481,0.6689920826256275,0.3381547198817134
