epoch,loss_d,loss_d_total,loss_d_real,loss_d_fake,loss_g,d_real,d_fake
1,0.6930154860019684,1.3860309720039368,0.6926934123039246,0.6933375895023346,0.6930387914180756,0.5002837777137756,0.5000951737165451
